61e5d1c7dbbaa4ed608dc6567c271158b0dd6b1d,DELETE,executable,Project 3: Fibonacci/Writeup/Photos/VIDEO0072.mp4,269396218,
83906acb50e0e2a363e65743ea2123b663d665cb,DELETE,executable,Project 3: Fibonacci/Writeup/Photos/VIDEO0073.mp4,91048813,
acd16d0e0093ec77f44cc03282107ef1aa04a825,DELETE,executable,Project 3: Fibonacci/Writeup/Photos/VIDEO0075.mp4,61095710,
f38d6ff7a80835ee2333962d0d1b2a934238b434,DELETE,executable,Project 3: Fibonacci/Writeup/Photos/VIDEO0076.mp4,115131531,
f7d0cec78d43c73a415e5d8093270312c2abc51d,DELETE,executable,Project 3: Fibonacci/Writeup/Photos/VIDEO0077.mp4,53519259,
f38d6ff7a80835ee2333962d0d1b2a934238b434,DELETE,executable,Project 3: Fibonacci/Writeup/VIDEO0076.mp4,115131531,
